"temp1","temp2","ldr","heater","humidity1","humidity2","pump","time"
"35","30","963","OFF","40","54",,NULL
"35","30","823","OFF","40","54",,NULL
"35","30","823","OFF","59","54",,NULL
"35","21","823","OFF","59","54",,NULL
"31","21","823","OFF","59","54",,NULL
"31","21","823","OFF","59","79",,NULL
"31","21","823","OFF","35","79",,NULL
"31","22","823","OFF","35","79",,NULL
"33","22","823","OFF","35","79",,NULL
"33","22","823","OFF","35","78",,NULL
"33","22","823","OFF","54","78",,NULL
"33","23","823","OFF","54","78",,NULL
"35","23","823","OFF","54","78",,NULL
"35","23","823","OFF","54","79",,NULL
"35","23","907","OFF","54","79",,NULL
"35","23","907","OFF","10","79",,NULL
"35","20","907","OFF","10","79",,NULL
"39","20","907","OFF","10","79",,NULL
"39","20","907","OFF","10","71",,NULL
"39","20","907","OFF","53","71",,NULL
"39","23","907","OFF","53","71",,NULL
"39","23","907","OFF","53","71",,NULL
"39","23","907","OFF","53","71",,NULL
"32","23","907","OFF","53","71",,NULL
"32","23","907","OFF","53","80",,NULL
"32","23","907","OFF","53","80",,NULL
"32","25","907","OFF","53","80",,NULL
"31","25","907","OFF","53","80",,NULL
"31","25","907","OFF","53","48",,NULL
"31","25","186","OFF","53","48",,NULL
"31","25","186","OFF","14","48",,NULL
"31","20","186","OFF","14","48",,NULL
"33","20","186","OFF","14","48",,NULL
"33","20","186","OFF","14","47",,NULL
"33","20","186","OFF","12","47",,NULL
"33","24","186","OFF","12","47",,NULL
"36","24","186","OFF","12","47",,NULL
"36","24","186","OFF","12","84",,NULL
"36","21","186","OFF","12","84",,NULL
"36","21","186","OFF","34","84",,NULL
"38","21","186","OFF","34","84",,NULL
"38","21","186","OFF","34","74",,NULL
"38","21","885","OFF","34","74",,NULL
"38","25","885","OFF","34","74",,NULL
"38","25","885","OFF","29","74",,NULL
"38","25","885","OFF","29","74",,NULL
"38","25","885","OFF","29","74",,NULL
"37","25","885","OFF","29","74",,NULL
"37","25","885","OFF","29","85",,NULL
"37","30","885","OFF","29","85",,NULL
"37","30","885","OFF","60","85",,NULL
"38","30","885","OFF","60","85",,NULL
"38","30","885","OFF","60","90",,NULL
"38","30","885","OFF","9","90",,NULL
"38","23","885","OFF","9","90",,NULL
"39","23","885","OFF","9","90",,NULL
"39","23","681","OFF","9","90",,NULL
"39","23","681","OFF","9","89",,NULL
"39","27","681","OFF","9","89",,NULL
"39","27","681","OFF","5","89",,NULL
"32","27","681","OFF","5","89",,NULL
"32","27","681","OFF","5","74",,NULL
"32","30","681","OFF","5","74",,NULL
"32","30","681","OFF","37","74",,NULL
"37","30","681","OFF","37","74",,NULL
"37","30","681","OFF","37","65",,NULL
"37","22","681","OFF","37","65",,NULL
"37","22","681","OFF","57","65",,NULL
"37","22","681","OFF","57","65",,NULL
"37","22","681","ON","57","65",,NULL
"39","22","681","ON","57","65",,NULL
"39","22","880","ON","57","65",,NULL
"39","22","880","ON","57","93",,NULL
"39","22","880","ON","55","93",,NULL
"39","20","880","ON","55","93",,NULL
"38","20","880","ON","55","93",,NULL
"38","20","880","ON","55","73",,NULL
"38","26","880","ON","55","73",,NULL
"38","26","880","ON","42","73",,NULL
"31","26","880","ON","42","73",,NULL
"31","26","880","ON","42","85",,NULL
"31","26","880","ON","44","85",,NULL
"31","29","880","ON","44","85",,NULL
"31","29","167","ON","44","85",,NULL
"31","29","167","ON","44","85",,NULL
"31","29","167","ON","44","78",,NULL
"31","24","167","ON","44","78",,NULL
"31","24","167","ON","59","78",,NULL
"30","24","167","ON","59","78",,NULL
"30","24","167","ON","59","88",,NULL
"30","22","167","ON","59","88",,NULL
"30","22","167","ON","11","88",,NULL
"30","22","167","ON","11","88",,NULL
"30","22","167","ON","11","88",,NULL
"36","22","167","ON","11","88",,NULL
"36","22","167","ON","11","95",,NULL
"36","20","167","ON","11","95",,NULL
"36","20","167","ON","54","95",,NULL
"36","20","895","ON","54","95",,NULL
"34","20","895","ON","54","95",,NULL
"34","20","895","ON","54","84",,NULL
"34","20","895","ON","41","84",,NULL
"34","30","895","ON","41","84",,NULL
"33","30","895","ON","41","84",,NULL
"33","30","895","ON","41","45",,NULL
"33","30","895","ON","24","45",,NULL
"33","27","895","ON","24","45",,NULL
"31","27","895","ON","24","45",,NULL
"31","27","895","ON","24","52",,NULL
"31","24","895","ON","24","52",,NULL
"31","24","895","ON","50","52",,NULL
"31","24","212","ON","50","52",,NULL
"31","24","212","ON","50","52",,NULL
"31","24","212","ON","50","59",,NULL
"31","26","212","ON","50","59",,NULL
"31","26","212","ON","22","59",,NULL
"31","26","212","ON","22","59",,NULL
"31","26","212","OFF","22","59",,NULL
"34","26","212","OFF","22","59",,NULL
"34","26","212","OFF","22","74",,NULL
"34","25","212","OFF","22","74",,NULL
"34","25","212","OFF","51","74",,NULL
"31","25","212","OFF","51","74",,NULL
"31","25","212","OFF","51","96",,NULL
"31","27","212","OFF","51","96",,NULL
"31","27","212","OFF","43","96",,NULL
"31","27","316","OFF","43","96",,NULL
"37","27","316","OFF","43","96",,NULL
"37","27","316","OFF","43","54",,NULL
"37","26","316","OFF","43","54",,NULL
"37","26","316","OFF","45","54",,NULL
"40","26","316","OFF","45","54",,NULL
"40","26","316","OFF","45","100",,NULL
"40","21","316","OFF","45","100",,NULL
"40","21","316","OFF","39","100",,NULL
"34","21","316","OFF","39","100",,NULL
"34","21","316","OFF","39","69",,NULL
"34","21","316","OFF","32","69",,NULL
"34","25","316","OFF","32","69",,NULL
"34","25","316","OFF","32","69",,NULL
"34","25","316","ON","32","69",,NULL
"34","25","366","ON","32","69",,NULL
"31","25","366","ON","32","69",,NULL
"31","25","366","ON","32","61",,NULL
"31","25","366","ON","18","61",,NULL
"31","29","366","ON","18","61",,NULL
"31","29","366","ON","18","61",,NULL
"31","29","366","ON","18","94",,NULL
"31","23","366","ON","18","94",,NULL
"31","23","366","ON","45","94",,NULL
"34","23","366","ON","45","94",,NULL
"34","23","366","ON","45","83",,NULL
"34","29","366","ON","45","83",,NULL
"34","29","366","ON","45","83",,NULL
"34","29","166","ON","45","83",,NULL
"40","29","166","ON","45","83",,NULL
"40","29","166","ON","45","81",,NULL
"40","30","166","ON","45","81",,NULL
"40","30","166","ON","10","81",,NULL
"33","30","166","ON","10","81",,NULL
"33","30","166","ON","10","77",,NULL
"33","25","166","ON","10","77",,NULL
"33","25","166","ON","51","77",,NULL
"33","25","166","ON","51","77",,NULL
"33","25","166","OFF","51","77",,NULL
"33","25","166","OFF","51","77",,NULL
"33","25","166","OFF","51","56",,NULL
"33","23","166","OFF","51","56",,NULL
"33","23","166","OFF","19","56",,NULL
"33","23","374","OFF","19","56",,NULL
"30","23","374","OFF","19","56",,NULL
"30","23","374","OFF","19","44",,NULL
"30","24","374","OFF","19","44",,NULL
"30","24","374","OFF","21","44",,NULL
"39","24","374","OFF","21","44",,NULL
"39","24","374","OFF","21","82",,NULL
"39","25","374","OFF","21","82",,NULL
"39","25","374","OFF","41","82",,NULL
"36","25","374","OFF","41","82",,NULL
"36","25","374","OFF","41","64",,NULL
"36","30","374","OFF","41","64",,NULL
"36","30","374","OFF","6","64",,NULL
"36","30","728","OFF","6","64",,NULL
"32","30","728","OFF","6","64",,NULL
"32","30","728","OFF","6","77",,NULL
"32","20","728","OFF","6","77",,NULL
"32","20","728","OFF","56","77",,NULL
"32","20","728","OFF","56","77",,NULL
"32","20","728","ON","56","77",,NULL
"34","20","728","ON","56","77",,NULL
"34","20","728","ON","56","46",,NULL
"34","25","728","ON","56","46",,NULL
"34","25","728","ON","23","46",,NULL
"31","25","728","ON","23","46",,NULL
"31","25","728","ON","23","56",,NULL
"31","29","728","ON","23","56",,NULL
"31","29","728","ON","47","56",,NULL
"31","29","159","ON","47","56",,NULL
"34","29","159","ON","47","56",,NULL
"34","29","159","ON","47","55",,NULL
"34","25","159","ON","47","55",,NULL
"34","25","159","ON","36","55",,NULL
"35","25","159","ON","36","55",,NULL
"35","25","159","ON","36","72",,NULL
"35","21","159","ON","36","72",,NULL
"35","21","159","ON","29","72",,NULL
"39","21","159","ON","29","72",,NULL
"39","21","159","ON","29","99",,NULL
"39","27","159","ON","29","99",,NULL
"39","27","159","ON","54","99",,NULL
"39","27","159","ON","54","99",,NULL
"39","27","159","ON","54","99",,NULL
"39","27","939","ON","54","99",,NULL
"35","27","939","ON","54","99",,NULL
"35","27","939","ON","54","73",,NULL
"35","24","939","ON","54","73",,NULL
"35","24","939","ON","52","73",,NULL
"31","24","939","ON","52","73",,NULL
"31","24","939","ON","52","69",,NULL
"31","21","939","ON","52","69",,NULL
"31","21","939","ON","27","69",,NULL
"37","21","939","ON","27","69",,NULL
"37","21","939","ON","27","71",,NULL
"37","20","939","ON","27","71",,NULL
"37","20","939","ON","13","71",,NULL
"37","20","779","ON","13","71",,NULL
"31","20","779","ON","13","71",,NULL
"31","20","779","ON","13","49",,NULL
"31","20","779","ON","14","49",,NULL
"31","24","779","ON","14","49",,NULL
"33","24","779","ON","14","49",,NULL
"33","24","779","ON","14","89",,NULL
"33","24","779","ON","43","89",,NULL
"33","23","779","ON","43","89",,NULL
"33","23","779","ON","43","89",,NULL
"33","23","779","OFF","43","89",,NULL
"33","23","779","OFF","43","89",,NULL
"33","23","779","OFF","43","41",,NULL
"33","23","779","OFF","11","41",,NULL
"33","26","779","OFF","11","41",,NULL
"33","26","10","OFF","11","41",,NULL
"39","26","10","OFF","11","41",,NULL
"39","26","10","OFF","11","41",,NULL
"39","26","10","OFF","54","41",,NULL
"39","22","10","OFF","54","41",,NULL
"30","22","10","OFF","54","41",,NULL
"30","22","10","OFF","54","44",,NULL
"30","22","10","OFF","5","44",,NULL
"30","20","10","OFF","5","44",,NULL
"31","20","10","OFF","5","44",,NULL
"31","20","10","OFF","5","79",,NULL
"31","20","10","OFF","41","79",,NULL
"31","27","10","OFF","41","79",,NULL
"31","27","259","OFF","41","79",,NULL
"31","27","259","OFF","41","79",,NULL
"31","27","259","OFF","41","99",,NULL
"31","27","259","OFF","47","99",,NULL
"31","27","259","OFF","47","99",,NULL
"31","22","259","OFF","47","99",,NULL
"31","22","259","OFF","47","99",,NULL
"35","22","259","OFF","47","99",,NULL
"35","22","259","OFF","47","62",,NULL
"35","22","259","OFF","50","62",,NULL
"35","24","259","OFF","50","62",,NULL
"37","24","259","OFF","50","62",,NULL
"37","24","259","OFF","50","63",,NULL
"37","24","259","OFF","6","63",,NULL
"37","26","259","OFF","6","63",,NULL
"37","26","766","OFF","6","63",,NULL
"31","26","766","OFF","6","63",,NULL
"31","26","766","OFF","6","76",,NULL
"31","26","766","OFF","40","76",,NULL
"31","20","766","OFF","40","76",,NULL
"37","20","766","OFF","40","76",,NULL
"37","20","766","OFF","40","50",,NULL
"37","29","766","OFF","40","50",,NULL
"37","29","766","OFF","35","50",,NULL
"30","29","766","OFF","35","50",,NULL
"30","29","766","OFF","35","46",,NULL
"30","29","766","OFF","35","46",,NULL
"30","28","766","OFF","35","46",,NULL
"30","28","766","OFF","5","46",,NULL
"30","28","766","OFF","5","46",,NULL
"30","28","295","OFF","5","46",,NULL
"31","28","295","OFF","5","46",,NULL
"31","28","295","OFF","5","82",,NULL
"31","29","295","OFF","5","82",,NULL
"31","29","295","OFF","50","82",,NULL
"37","29","295","OFF","50","82",,NULL
"37","29","295","OFF","50","72",,NULL
"37","29","295","OFF","50","72",,NULL
"37","29","295","OFF","35","72",,NULL
"38","29","295","OFF","35","72",,NULL
"38","29","295","OFF","35","59",,NULL
"38","21","295","OFF","35","59",,NULL
"38","21","295","OFF","29","59",,NULL
"38","21","668","OFF","29","59",,NULL
"40","21","668","OFF","29","59",,NULL
"40","21","668","OFF","29","41",,NULL
"40","30","668","OFF","29","41",,NULL
"40","30","668","OFF","45","41",,NULL
"35","30","668","OFF","45","41",,NULL
"35","30","668","OFF","45","70",,NULL
"35","30","668","OFF","45","70",,NULL
"35","26","668","OFF","45","70",,NULL
"35","26","668","OFF","50","70",,NULL
"35","26","668","OFF","50","70",,NULL
"30","26","668","OFF","50","70",,NULL
"30","26","668","OFF","50","93",,NULL
"30","21","668","OFF","50","93",,NULL
"30","21","668","OFF","10","93",,NULL
"30","21","305","OFF","10","93",,NULL
"31","21","305","OFF","10","93",,NULL
"31","21","305","OFF","10","82",,NULL
"31","21","305","OFF","31","82",,NULL
"31","20","305","OFF","31","82",,NULL
"39","20","305","OFF","31","82",,NULL
"39","20","305","OFF","31","56",,NULL
"39","20","305","OFF","11","56",,NULL
"39","24","305","OFF","11","56",,NULL
"40","24","305","OFF","11","56",,NULL
"40","24","305","OFF","11","96",,NULL
"40","24","305","OFF","46","96",,NULL
"40","28","305","OFF","46","96",,NULL
"40","28","654","OFF","46","96",,NULL
"40","28","654","OFF","46","96",,NULL
"31","28","654","OFF","46","96",,NULL
"31","28","654","OFF","46","79",,NULL
"31","28","654","ON","46","79",,NULL
"31","28","654","ON","15","79",,NULL
"31","21","654","ON","15","79",,NULL
"30","21","654","ON","15","79",,NULL
"30","21","654","ON","15","67",,NULL
"30","30","654","ON","15","67",,NULL
"30","30","654","ON","10","67",,NULL
"36","30","654","ON","10","67",,NULL
"36","30","654","ON","10","64",,NULL
"36","30","654","ON","46","64",,NULL
"36","23","654","ON","46","64",,NULL
"36","23","933","ON","46","64",,NULL
"31","23","933","ON","46","64",,NULL
"31","23","933","ON","46","68",,NULL
"31","23","933","ON","26","68",,NULL
"31","21","933","ON","26","68",,NULL
"32","21","933","ON","26","68",,NULL
"32","21","933","ON","26","40",,NULL
"32","21","933","ON","13","40",,NULL
"32","23","933","ON","13","40",,NULL
"32","23","933","ON","13","40",,NULL
"33","23","933","ON","13","40",,NULL
"33","23","933","OFF","13","40",,NULL
"33","23","933","OFF","13","67",,NULL
"33","23","933","OFF","23","67",,NULL
"33","25","933","OFF","23","67",,NULL
"33","25","142","OFF","23","67",,NULL
"33","25","142","OFF","23","67",,NULL
"33","25","142","OFF","23","52",,NULL
"33","25","142","OFF","21","52",,NULL
"33","26","142","OFF","21","52",,NULL
"31","26","142","OFF","21","52",,NULL
"31","26","142","OFF","21","58",,NULL
"31","26","142","OFF","36","58",,NULL
"31","29","142","OFF","36","58",,NULL
"40","29","142","OFF","36","58",,NULL
"40","29","142","OFF","36","44",,NULL
"40","23","142","OFF","36","44",,NULL
"40","23","142","OFF","49","44",,NULL
"40","23","747","OFF","49","44",,NULL
"40","23","747","OFF","49","44",,NULL
"40","23","747","OFF","49","81",,NULL
"40","28","747","OFF","49","81",,NULL
"40","28","747","OFF","44","81",,NULL
"40","28","747","OFF","44","81",,NULL
"40","28","747","OFF","44","81",,NULL
"36","28","747","OFF","44","81",,NULL
"36","28","747","OFF","44","84",,NULL
"36","27","747","OFF","44","84",,NULL
"36","27","747","OFF","44","84",,NULL
"32","27","747","OFF","44","84",,NULL
"32","27","747","OFF","44","62",,NULL
"32","22","747","OFF","44","62",,NULL
"32","22","747","OFF","23","62",,NULL
"32","22","43","OFF","23","62",,NULL
"33","22","43","OFF","23","62",,NULL
"33","22","43","OFF","23","70",,NULL
"33","24","43","OFF","23","70",,NULL
"33","24","43","OFF","47","70",,NULL
"36","24","43","OFF","47","70",,NULL
"36","24","43","OFF","47","75",,NULL
"36","25","43","OFF","47","75",,NULL
"36","25","43","OFF","7","75",,NULL
"35","25","43","OFF","7","75",,NULL
"35","25","43","OFF","7","58",,NULL
"35","25","43","OFF","50","58",,NULL
"35","22","43","OFF","50","58",,NULL
"35","22","909","OFF","50","58",,NULL
"35","22","909","OFF","50","58",,NULL
"35","22","909","OFF","50","58",,NULL
"34","22","909","OFF","50","58",,NULL
"34","22","909","OFF","50","43",,NULL
"34","22","909","OFF","32","43",,NULL
"34","20","909","OFF","32","43",,NULL
"37","20","909","OFF","32","43",,NULL
"37","20","909","OFF","32","42",,NULL
"37","20","909","OFF","46","42",,NULL
"37","23","909","OFF","46","42",,NULL
"35","23","909","OFF","46","42",,NULL
"35","23","909","OFF","46","86",,NULL
"35","25","909","OFF","46","86",,NULL
"35","25","909","OFF","29","86",,NULL
"35","25","718","OFF","29","86",,NULL
"40","25","718","OFF","29","86",,NULL
"40","25","718","OFF","29","41",,NULL
"40","21","718","OFF","29","41",,NULL
"40","21","718","OFF","57","41",,NULL
"34","21","718","OFF","57","41",,NULL
"34","21","718","OFF","57","47",,NULL
"34","27","718","OFF","57","47",,NULL
"34","27","718","OFF","26","47",,NULL
"34","27","718","OFF","26","47",,NULL
"34","27","718","ON","26","47",,NULL
"37","27","718","ON","26","47",,NULL
"37","27","718","ON","26","94",,NULL
"37","27","718","ON","60","94",,NULL
"37","27","718","ON","60","94",,NULL
"37","27","666","ON","60","94",,NULL
"40","27","666","ON","60","94",,NULL
"40","27","666","ON","60","72",,NULL
"40","27","666","ON","38","72",,NULL
"40","23","666","ON","38","72",,NULL
"31","23","666","ON","38","72",,NULL
"31","23","666","ON","38","84",,NULL
"31","23","666","ON","29","84",,NULL
"31","23","666","ON","29","84",,NULL
"37","23","666","ON","29","84",,NULL
"37","23","666","ON","29","92",,NULL
"37","26","666","ON","29","92",,NULL
"37","26","666","ON","37","92",,NULL
"37","26","937","ON","37","92",,NULL
"35","26","937","ON","37","92",,NULL
"35","26","937","ON","37","77",,NULL
"35","28","937","ON","37","77",,NULL
"35","28","937","ON","6","77",,NULL
"35","28","937","ON","6","77",,NULL
"35","28","937","OFF","6","77",,NULL
"33","28","937","OFF","6","77",,NULL
"33","28","937","OFF","6","66",,NULL
"33","29","937","OFF","6","66",,NULL
"33","29","937","OFF","44","66",,NULL
"35","29","937","OFF","44","66",,NULL
"35","29","937","OFF","44","83",,NULL
"35","26","937","OFF","44","83",,NULL
"35","26","937","OFF","34","83",,NULL
"35","26","768","OFF","34","83",,NULL
"37","26","768","OFF","34","83",,NULL
